trace_mode,start_hour,policy,region_set,per_region_cap,total_capacity,deadline_margin_h,total_gco2,dynamic_gco2,attributed_gco2,total_kwh,dynamic_kwh,attributed_kwh,requests,vm_hours,gco2_per_vm_hour,dynamic_gco2_per_vm_hour,attributed_gco2_per_vm_hour,deadline_violations,violation_rate,mean_overrun_h,mean_deferral_h,max_region_share,peak_concurrency,hosts_per_region,peak_active_hosts,plan_ms,misplaced_vms,uncreated_vms,cloudlets_finished,placement_valid
real,0,round-robin,us,12,84,6,11735704.8708,138393.5708,2118884.5120,42544.4700,502.3216,7811.4817,1000,31737.00,369.779906,4.360638,66.763856,0,0.0000,0.000,0.000,0.1450,78,34,79,30.52,0,0,1000,true
real,0,space,us,12,84,6,11712119.8442,114828.9978,1826879.5556,42544.4694,502.3211,7810.9950,1000,31737.00,369.036766,3.618143,57.563083,0,0.0000,0.000,0.000,0.6120,78,34,79,8.27,0,0,1000,true
real,0,space+time,us,12,84,6,11706303.6093,111235.9336,1764827.4220,42544.4842,502.3213,7810.6960,1000,31737.00,368.853503,3.504929,55.607884,0,0.0000,0.000,4.461,0.6090,78,34,80,14.29,0,0,1000,true
real,0,time@BPAT,us,12,84,6,11710348.5364,113604.4524,1803331.1848,42544.4840,502.3210,7809.4142,1000,31737.00,368.980954,3.579559,56.821098,0,0.0000,0.000,3.048,0.6090,78,34,78,4.89,0,0,1000,true
real,0,time@CISO,us,12,84,6,11720299.1572,125165.1403,1933346.5473,42544.4703,502.3212,7809.3315,1000,31737.00,369.294488,3.943824,60.917747,0,0.0000,0.000,2.997,0.5880,78,34,79,2.00,0,0,1000,true
real,0,time@ERCO,us,12,84,6,11725849.2122,130507.9159,1996110.6114,42544.4692,502.3211,7809.5361,1000,31737.00,369.469364,4.112169,62.895378,0,0.0000,0.000,2.984,0.6120,77,34,81,1.84,0,0,1000,true
real,0,time@ISNE,us,12,84,6,11721089.3871,125418.1712,1952690.1250,42544.4697,502.3211,7809.1097,1000,31737.00,369.319387,3.951797,61.527243,0,0.0000,0.000,2.931,0.5890,78,34,80,1.90,0,0,1000,true
real,0,time@NYISO,us,12,84,6,11715023.2206,119991.2620,1852849.3564,42544.4707,502.3210,7808.4448,1000,31737.00,369.128248,3.780800,58.381364,0,0.0000,0.000,2.979,0.6000,78,34,80,1.64,0,0,1000,true
real,0,time@PJM,us,12,84,6,11726016.7168,130676.3394,1977249.7273,42544.4854,502.3210,7809.4733,1000,31737.00,369.474642,4.117476,62.301091,0,0.0000,0.000,3.147,0.6300,78,34,80,1.57,0,0,1000,true
real,0,time@FPL,us,12,84,6,11726580.3644,130743.4818,2013437.2997,42544.4861,502.3210,7809.2419,1000,31737.00,369.492402,4.119592,63.441324,0,0.0000,0.000,3.026,0.6160,78,34,80,1.52,0,0,1000,true
real,0,round-robin,us,50,350,6,11730856.4997,133486.7323,2054820.6072,42544.4700,502.3216,7811.5668,1000,31737.00,369.627139,4.206029,64.745269,0,0.0000,0.000,0.000,0.1430,78,34,79,0.54,0,0,1000,true
real,0,space,us,50,350,6,11649706.8612,52404.2149,754314.9777,42547.0448,504.8958,7015.1211,1000,31737.00,367.070198,1.651203,23.767684,0,0.0000,0.000,0.000,0.9340,78,34,62,2.37,0,0,1000,true
