trace_mode,start_hour,policy,region_set,per_region_cap,total_capacity,deadline_margin_h,total_gco2,dynamic_gco2,attributed_gco2,total_kwh,dynamic_kwh,attributed_kwh,requests,vm_hours,gco2_per_vm_hour,dynamic_gco2_per_vm_hour,attributed_gco2_per_vm_hour,deadline_violations,violation_rate,mean_overrun_h,mean_deferral_h,max_region_share,peak_concurrency,hosts_per_region,peak_active_hosts,plan_ms,misplaced_vms,uncreated_vms,cloudlets_finished,placement_valid
real,0,round-robin,us,12,84,6,11732403.8855,135643.1947,2120375.6710,42564.5324,522.3857,7738.5313,1000,31332.00,374.454356,4.329222,67.674444,0,0.0000,0.000,0.000,0.1440,76,34,77,33.03,0,0,1000,true
real,0,space,us,12,84,6,11713185.6657,116438.5382,1821533.8403,42564.5337,522.3852,7738.0668,1000,31332.00,373.840983,3.716282,58.136533,0,0.0000,0.000,0.000,0.5310,76,34,77,7.43,0,0,1000,true
real,0,space+time,us,12,84,6,11711209.1578,115851.6631,1788099.8595,42564.5414,522.3854,7737.4701,1000,31332.00,373.777900,3.697551,57.069445,0,0.0000,0.000,4.520,0.5830,73,34,75,12.70,0,0,1000,true
real,0,time@BPAT,us,12,84,6,11712613.0733,116300.0369,1803109.2116,42564.5337,522.3852,7736.5393,1000,31332.00,373.822708,3.711861,57.548488,0,0.0000,0.000,2.876,0.5830,72,34,74,4.31,0,0,1000,true
real,0,time@CISO,us,12,84,6,11727533.0315,131748.9468,1915795.8815,42564.5342,522.3851,7736.1612,1000,31332.00,374.298897,4.204933,61.145024,0,0.0000,0.000,3.047,0.5940,75,34,76,2.04,0,0,1000,true
real,0,time@ERCO,us,12,84,6,11730982.4294,135697.7844,2015542.6013,42564.5336,522.3852,7736.5015,1000,31332.00,374.408989,4.330965,64.328565,0,0.0000,0.000,2.812,0.5770,75,34,77,2.23,0,0,1000,true
real,0,time@ISNE,us,12,84,6,11726187.3967,130555.4498,1972615.3343,42564.5353,522.3851,7736.7721,1000,31332.00,374.255949,4.166841,62.958488,0,0.0000,0.000,2.666,0.5810,74,34,76,2.49,0,0,1000,true
real,0,time@NYISO,us,12,84,6,11716539.9430,121304.7815,1882989.7061,42564.5363,522.3852,7737.0236,1000,31332.00,373.948039,3.871594,60.097974,0,0.0000,0.000,2.771,0.5810,74,34,76,1.95,0,0,1000,true
real,0,time@PJM,us,12,84,6,11731107.5957,136629.6898,2013711.6276,42564.5335,522.3852,7736.5827,1000,31332.00,374.412983,4.360708,64.270127,0,0.0000,0.000,2.776,0.5720,75,34,77,1.70,0,0,1000,true
real,0,time@FPL,us,12,84,6,11738562.4497,143267.8779,2043419.0081,42564.5353,522.3851,7736.6496,1000,31332.00,374.650914,4.572574,65.218276,0,0.0000,0.000,2.777,0.5870,74,34,76,2.53,0,0,1000,true
real,0,round-robin,us,50,350,6,11739235.7872,142657.5548,2092142.1141,42564.5341,522.3856,7738.6977,1000,31332.00,374.672405,4.553094,66.773334,0,0.0000,0.000,0.000,0.1430,76,34,77,1.19,0,0,1000,true
real,0,space,us,50,350,6,11653103.9308,56358.3954,799915.7319,42566.7120,524.5633,7116.1146,1000,31332.00,371.923399,1.798749,25.530312,0,0.0000,0.000,0.000,0.9640,76,34,60,3.78,0,0,1000,true
real,0,space+time,us,50,350,6,11655278.8741,56010.8061,795473.2866,42566.6791,524.5302,7079.4581,1000,31332.00,371.992815,1.787655,25.388526,0,0.0000,0.000,3.072,0.9740,71,34,55,19.82,0,0,1000,true
real,0,time@BPAT,us,50,350,6,11655292.7863,56029.7240,795757.3683,42566.6791,524.5302,7079.3268,1000,31332.00,371.993259,1.788259,25.397593,0,0.0000,0.000,3.020,0.9740,71,34,55,2.12,0,0,1000,true
real,0,time@CISO,us,50,350,6,11723581.1723,129193.9391,1559802.3541,42567.8440,525.6952,6796.5778,1000,31332.00,374.172768,4.123386,49.783045,0,0.0000,0.000,3.143,0.9460,75,34,59,2.53,0,0,1000,true
real,0,time@ERCO,us,50,350,6,11732085.1210,138530.8044,1752358.5570,42567.0100,524.8616,7015.6011,1000,31332.00,374.444182,4.421384,55.928717,0,0.0000,0.000,3.115,0.9690,75,34,60,2.46,0,0,1000,true
real,0,time@ISNE,us,50,350,6,11713769.6940,119068.5165,1518141.9366,42567.2686,525.1198,7033.5895,1000,31332.00,373.859623,3.800221,48.453400,0,0.0000,0.000,3.334,0.9670,75,34,59,2.75,0,0,1000,true
real,0,time@NYISO,us,50,350,6,11680734.6579,86273.2140,1112285.3735,42567.0328,524.8685,7056.6487,1000,31332.00,372.805268,2.753518,35.499980,0,0.0000,0.000,3.167,0.9680,75,34,60,4.82,0,0,1000,true
real,0,time@PJM,us,50,350,6,11729146.8111,135594.3218,1727956.2807,42566.9954,524.8286,7054.3341,1000,31332.00,374.350402,4.327663,55.149888,0,0.0000,0.000,3.194,0.9670,74,34,58,1.91,0,0,1000,true
real,0,time@FPL,us,50,350,6,11733555.5982,140840.8491,1808285.9440,42567.0294,524.8810,7051.7823,1000,31332.00,374.491114,4.495112,57.713709,0,0.0000,0.000,3.111,0.9670,74,34,58,1.96,0,0,1000,true
real,0,round-robin,us,12,84,48,11732403.8855,135643.1947,2120375.6710,42564.5324,522.3857,7738.5313,1000,31332.00,374.454356,4.329222,67.674444,0,0.0000,0.000,0.000,0.1440,76,34,77,0.25,0,0,1000,true
real,0,space,us,12,84,48,11713185.6657,116438.5382,1821533.8403,42564.5337,522.3852,7738.0668,1000,31332.00,373.840983,3.716282,58.136533,0,0.0000,0.000,0.000,0.5310,76,34,77,1.52,0,0,1000,true
real,0,space+time,us,12,84,48,11699900.6638,105048.1893,1654335.4377,42564.5390,522.3856,7736.4424,1000,31332.00,373.416975,3.352744,52.800186,0,0.0000,0.000,35.634,0.5990,70,34,72,61.92,0,0,1000,true
real,0,time@BPAT,us,12,84,48,11704194.7152,107731.3449,1701516.1659,42564.5385,522.3852,7735.9544,1000,31332.00,373.554025,3.438381,54.306018,0,0.0000,0.000,24.687,0.5990,71,34,73,2.40,0,0,1000,true
real,0,time@CISO,us,12,84,48,11723951.2416,127521.0684,1876270.0754,42564.5410,522.3851,7735.8740,1000,31332.00,374.184579,4.069995,59.883508,0,0.0000,0.000,25.615,0.6150,71,34,72,2.28,0,0,1000,true
real,0,time@ERCO,us,12,84,48,11734196.3018,137536.4823,1939296.9059,42564.5432,522.3852,7735.9658,1000,31332.00,374.511563,4.389649,61.895088,0,0.0000,0.000,24.978,0.5930,70,34,76,2.25,0,0,1000,true
real,0,time@ISNE,us,12,84,48,11728097.0427,131226.7984,1869459.1719,42564.5342,522.3851,7735.9016,1000,31332.00,374.316898,4.188268,59.666130,0,0.0000,0.000,24.644,0.5780,70,34,73,2.43,0,0,1000,true
real,0,time@NYISO,us,12,84,48,11719781.4211,123455.4011,1799762.6494,42564.5338,522.3851,7736.3517,1000,31332.00,374.051494,3.940234,57.441678,0,0.0000,0.000,24.769,0.5810,69,34,71,8.13,0,0,1000,true
