trace_mode,start_hour,policy,region_set,per_region_cap,total_capacity,deadline_margin_h,total_gco2,dynamic_gco2,attributed_gco2,total_kwh,dynamic_kwh,attributed_kwh,requests,vm_hours,gco2_per_vm_hour,dynamic_gco2_per_vm_hour,attributed_gco2_per_vm_hour,deadline_violations,violation_rate,mean_overrun_h,mean_deferral_h,max_region_share,peak_concurrency,hosts_per_region,peak_active_hosts,plan_ms,misplaced_vms,uncreated_vms,cloudlets_finished,placement_valid
real,0,space,us,50,350,24,11636377.4414,39447.5879,626600.3614,42488.5454,446.3970,6392.9055,1000,28129.00,413.679030,1.402381,22.275956,0,0.0000,0.000,0.000,0.9750,70,34,54,2.02,0,0,1000,true
real,0,space+time,us,50,350,24,11630251.7642,31380.2449,419223.3058,42491.0573,448.8875,5709.1395,1000,28129.00,413.461259,1.115583,14.903598,0,0.0000,0.000,13.919,0.9590,73,34,57,42.82,0,0,1000,true
real,0,time@BPAT,us,50,350,24,11630401.2321,31470.5924,420940.5160,42491.0573,448.8875,5709.2003,1000,28129.00,413.466573,1.118795,14.964646,0,0.0000,0.000,13.522,0.9590,64,34,48,5.27,0,0,1000,true
real,0,round-robin,us,8,56,48,11718989.6404,122692.2175,1916999.0218,42486.8013,444.6530,6922.8057,1000,28129.00,416.615935,4.361770,68.150273,0,0.0000,0.000,4.410,0.1620,56,34,62,0.88,0,0,1000,true
real,0,space,us,8,56,48,11705985.1402,109466.3082,1696380.2158,42486.8013,444.6528,6922.5543,1000,28129.00,416.153619,3.891582,60.307164,0,0.0000,0.000,4.410,0.2910,56,34,62,1.84,0,0,1000,true
real,0,space+time,us,8,56,48,11699039.6348,103606.8946,1681498.0582,42486.8158,444.6527,6921.5320,1000,28129.00,415.906703,3.683277,59.778096,3,0.0030,0.003,37.279,0.4210,56,34,60,39.01,0,0,1000,true
real,0,time@BPAT,us,8,56,48,11702949.6598,106325.6002,1719293.2770,42486.8028,444.6526,6921.5344,1000,28129.00,416.045706,3.779928,61.121735,0,0.0000,0.000,20.211,0.4210,56,34,63,2.16,0,0,1000,true
real,0,round-robin,us,12,84,48,11715462.4263,118811.6508,1858538.1651,42486.8012,444.6530,6924.2168,1000,28129.00,416.490541,4.223814,66.071960,0,0.0000,0.000,0.000,0.1430,70,34,72,0.19,0,0,1000,true
real,0,space,us,12,84,48,11690981.9503,94201.7350,1511478.5486,42486.8012,444.6527,6924.2053,1000,28129.00,415.620248,3.348919,53.733817,0,0.0000,0.000,0.000,0.5270,70,34,72,1.40,0,0,1000,true
real,0,space+time,us,12,84,48,11681215.8459,85832.1934,1386474.5809,42486.8206,444.6528,6922.1840,1000,28129.00,415.273058,3.051377,49.289864,0,0.0000,0.000,36.829,0.6110,69,34,71,56.61,0,0,1000,true
real,0,time@BPAT,us,12,84,48,11684689.4821,88054.5179,1422146.5845,42486.8029,444.6526,6921.7639,1000,28129.00,415.396547,3.130382,50.558021,0,0.0000,0.000,25.356,0.6110,65,34,65,2.55,0,0,1000,true
real,0,round-robin,us,20,140,48,11715462.4263,118811.6508,1858538.1651,42486.8012,444.6530,6924.2168,1000,28129.00,416.490541,4.223814,66.071960,0,0.0000,0.000,0.000,0.1430,70,34,72,0.19,0,0,1000,true
real,0,space,us,20,140,48,11666895.8176,70114.3456,1159879.0459,42486.8011,444.6527,6924.2104,1000,28129.00,414.763974,2.492600,41.234279,0,0.0000,0.000,0.000,0.7530,70,34,72,2.34,0,0,1000,true
real,0,space+time,us,20,140,48,11658770.2766,61470.3605,1049990.6271,42486.8127,444.6529,6922.4517,1000,28129.00,414.475107,2.185302,37.327691,0,0.0000,0.000,36.301,0.8160,67,34,67,78.10,0,0,1000,true
real,0,time@BPAT,us,20,140,48,11660430.9514,63024.1043,1076224.2474,42486.8062,444.6527,6922.0878,1000,28129.00,414.534145,2.240538,38.260310,0,0.0000,0.000,32.780,0.8160,64,34,65,3.91,0,0,1000,true
real,0,round-robin,us,50,350,48,11715462.4263,118811.6508,1858538.1651,42486.8012,444.6530,6924.2168,1000,28129.00,416.490541,4.223814,66.071960,0,0.0000,0.000,0.000,0.1430,70,34,72,0.32,0,0,1000,true
real,0,space,us,50,350,48,11636377.4414,39447.5879,626600.3614,42488.5454,446.3970,6392.9055,1000,28129.00,413.679030,1.402381,22.275956,0,0.0000,0.000,0.000,0.9750,70,34,54,2.19,0,0,1000,true
real,0,space+time,us,50,350,48,11629735.0849,31451.2626,412600.2238,42491.4769,449.1914,5626.6773,1000,28129.00,413.442891,1.118108,14.668144,0,0.0000,0.000,29.252,0.9820,58,34,42,87.59,0,0,1000,true
real,0,time@BPAT,us,50,350,48,11629785.8637,31509.8827,413959.1020,42491.4768,449.1913,5626.6847,1000,28129.00,413.444696,1.120192,14.716453,0,0.0000,0.000,28.921,0.9820,58,34,43,8.62,0,0,1000,true
