trace_mode,start_hour,policy,region_set,per_region_cap,total_capacity,deadline_margin_h,total_gco2,dynamic_gco2,attributed_gco2,total_kwh,dynamic_kwh,attributed_kwh,requests,vm_hours,gco2_per_vm_hour,dynamic_gco2_per_vm_hour,attributed_gco2_per_vm_hour,deadline_violations,violation_rate,mean_overrun_h,mean_deferral_h,max_region_share,peak_concurrency,hosts_per_region,peak_active_hosts,plan_ms,misplaced_vms,uncreated_vms,cloudlets_finished,placement_valid
real,0,round-robin,us,50,350,6,11711340.3328,115146.7897,2020681.2776,42444.5010,402.3267,7390.0418,90,30378.00,385.520453,3.790466,66.517917,0,0.0000,0.000,0.000,0.1444,73,34,73,0.17,0,0,90,true
real,0,space,us,50,350,6,11637816.7620,41829.2949,724061.0898,42447.0013,404.8266,6493.5800,90,30378.00,383.100163,1.376960,23.835048,0,0.0000,0.000,0.000,0.7444,73,34,57,2.13,0,0,90,true
real,0,space+time,us,50,350,6,11637964.8663,41760.2619,720173.1583,42446.9555,404.7800,6440.8074,90,30378.00,383.105039,1.374688,23.707063,0,0.0000,0.000,4.267,0.7444,73,34,57,14.72,0,0,90,true
real,0,time@BPAT,us,50,350,6,11637983.0567,41778.3046,720459.6913,42446.9555,404.7800,6440.8113,90,30378.00,383.105638,1.375282,23.716495,0,0.0000,0.000,3.667,0.7444,73,34,57,1.48,0,0,90,true
real,0,time@CISO,us,50,350,6,11692784.4893,96579.8443,1402085.4773,42447.3408,405.1657,6351.6652,90,30378.00,384.909622,3.179269,46.154634,0,0.0000,0.000,3.511,0.7444,73,34,57,1.50,0,0,90,true
real,0,time@ERCO,us,50,350,6,11707379.9753,111186.2606,1616885.0331,42447.8541,405.6798,6375.2984,90,30378.00,385.390084,3.660092,53.225526,0,0.0000,0.000,2.789,0.7444,73,34,57,1.47,0,0,90,true
real,0,time@ISNE,us,50,350,6,11691233.6572,95039.8413,1376430.5100,42447.9474,405.7730,6339.4465,90,30378.00,384.858571,3.128575,45.310110,0,0.0000,0.000,2.200,0.7444,73,34,57,2.54,0,0,90,true
real,0,time@NYISO,us,50,350,6,11664818.3572,68623.9058,1008580.2245,42447.8576,405.6825,6359.3585,90,30378.00,383.989017,2.259000,33.201008,0,0.0000,0.000,1.578,0.7444,73,34,57,3.03,0,0,90,true
real,0,time@PJM,us,50,350,6,11704076.6783,107871.6337,1492769.1870,42448.7869,406.6125,6162.4076,90,30378.00,385.281344,3.550979,49.139811,0,0.0000,0.000,2.033,0.7444,73,34,57,1.58,0,0,90,true
real,0,time@FPL,us,50,350,6,11709533.1141,113327.4648,1679429.4664,42447.5612,405.3835,6440.9424,90,30378.00,385.460962,3.730577,55.284399,0,0.0000,0.000,1.822,0.7444,73,34,57,1.92,0,0,90,true
real,0,round-robin,us,12,84,48,11711340.3328,115146.7897,2020681.2776,42444.5010,402.3267,7390.0418,90,30378.00,385.520453,3.790466,66.517917,0,0.0000,0.000,0.000,0.1444,73,34,73,0.19,0,0,90,true
real,0,space,us,12,84,48,11687877.7698,91868.1676,1887760.4716,42444.5006,402.3265,7389.9569,90,30378.00,384.748100,3.024168,62.142355,0,0.0000,0.000,0.000,0.3000,73,34,73,1.72,0,0,90,true
real,0,space+time,us,12,84,48,11686564.8274,90360.2915,1853330.5222,42444.5009,402.3268,7390.7635,90,30378.00,384.704879,2.974531,61.008971,0,0.0000,0.000,22.022,0.3111,71,34,71,48.45,0,0,90,true
real,0,time@BPAT,us,12,84,48,11687608.3609,91505.6932,1878881.2148,42444.5007,402.3265,7390.1989,90,30378.00,384.739231,3.012236,61.850063,0,0.0000,0.000,10.544,0.3111,73,34,73,2.36,0,0,90,true
real,0,time@CISO,us,12,84,48,11692717.1679,96617.6866,1945785.8573,42444.4882,402.3265,7390.2219,90,30378.00,384.907406,3.180515,64.052467,0,0.0000,0.000,6.244,0.3111,70,34,70,2.34,0,0,90,true
real,0,time@ERCO,us,12,84,48,11711583.6506,115491.7479,2024068.9255,42444.5004,402.3266,7390.2258,90,30378.00,385.528463,3.801822,66.629433,0,0.0000,0.000,9.756,0.3000,73,34,73,3.24,0,0,90,true
real,0,time@ISNE,us,12,84,48,11689329.1963,93271.3998,1911900.6950,42444.5007,402.3266,7390.1947,90,30378.00,384.795878,3.070360,62.937017,0,0.0000,0.000,5.344,0.3111,67,34,68,3.74,0,0,90,true
real,0,time@NYISO,us,12,84,48,11685767.8955,89709.9780,1850156.6397,42444.5009,402.3266,7390.0541,90,30378.00,384.678646,2.953123,60.904491,0,0.0000,0.000,4.644,0.3000,67,34,67,3.51,0,0,90,true
real,0,time@PJM,us,12,84,48,11691032.1691,94961.8023,1932876.3742,42444.5055,402.3266,7390.0813,90,30378.00,384.851938,3.126006,63.627506,0,0.0000,0.000,5.111,0.3222,67,34,68,2.46,0,0,90,true
real,0,time@FPL,us,12,84,48,11691859.0470,95801.0576,1940941.2015,42444.5008,402.3266,7390.0846,90,30378.00,384.879158,3.153633,63.892988,0,0.0000,0.000,6.089,0.3111,67,34,68,8.27,0,0,90,true
real,0,round-robin,us,50,350,48,11711340.3328,115146.7897,2020681.2776,42444.5010,402.3267,7390.0418,90,30378.00,385.520453,3.790466,66.517917,0,0.0000,0.000,0.000,0.1444,73,34,73,0.17,0,0,90,true
real,0,space,us,50,350,48,11637816.7620,41829.2949,724061.0898,42447.0013,404.8266,6493.5800,90,30378.00,383.100163,1.376960,23.835048,0,0.0000,0.000,0.000,0.7444,73,34,57,1.85,0,0,90,true
real,0,space+time,us,50,350,48,11637576.7451,41368.6017,715527.2966,42447.0192,404.8333,6453.9919,90,30378.00,383.092262,1.361795,23.554128,0,0.0000,0.000,33.644,0.7444,72,34,56,143.33,0,0,90,true
real,0,time@BPAT,us,50,350,48,11637661.9551,41453.6265,716763.1154,42447.0192,404.8333,6454.0063,90,30378.00,383.095067,1.364594,23.594809,0,0.0000,0.000,31.233,0.7444,73,34,57,9.28,0,0,90,true
real,0,time@CISO,us,50,350,48,11695246.4196,99039.9555,1419997.9177,42447.8024,405.6225,6236.2786,90,30378.00,384.990665,3.260253,46.744286,0,0.0000,0.000,14.044,0.7778,70,34,54,8.26,0,0,90,true
real,0,time@ERCO,us,50,350,48,11707094.2287,110899.6420,1644671.3208,42447.4791,405.3018,6481.8178,90,30378.00,385.380678,3.650656,54.140211,0,0.0000,0.000,14.511,0.7444,73,34,57,7.36,0,0,90,true
real,0,time@ISNE,us,50,350,48,11697749.1596,101554.7641,1450712.9302,42448.8474,406.6719,6197.6771,90,30378.00,385.073052,3.343037,47.755380,0,0.0000,0.000,10.967,0.8111,67,34,51,13.48,0,0,90,true
real,0,time@NYISO,us,50,350,48,11668672.7546,72478.8204,1056546.9094,42448.3962,406.2212,6247.3398,90,30378.00,384.115898,2.385898,34.780002,0,0.0000,0.000,12.189,0.8111,67,34,51,12.84,0,0,90,true
real,0,time@PJM,us,50,350,48,11711737.3083,115531.9143,1636079.9830,42448.9991,406.8227,6184.6028,90,30378.00,385.533521,3.803144,53.857396,0,0.0000,0.000,12.167,0.8111,67,34,51,8.23,0,0,90,true
real,0,time@FPL,us,50,350,48,11718141.4582,121936.2978,1754601.6097,42448.7263,406.5496,6237.5553,90,30378.00,385.744337,4.013967,57.758957,0,0.0000,0.000,8.878,0.8111,67,34,51,13.12,0,0,90,true
