trace_mode,start_hour,policy,region_set,per_region_cap,total_capacity,deadline_margin_h,total_gco2,dynamic_gco2,attributed_gco2,total_kwh,dynamic_kwh,attributed_kwh,requests,vm_hours,gco2_per_vm_hour,dynamic_gco2_per_vm_hour,attributed_gco2_per_vm_hour,deadline_violations,violation_rate,mean_overrun_h,mean_deferral_h,max_region_share,peak_concurrency,hosts_per_region,peak_active_hosts,plan_ms,misplaced_vms,uncreated_vms,cloudlets_finished,placement_valid
real,0,space,eu,28,140,24,14223928.4341,55057.9643,853348.5908,42930.1341,534.6607,7792.7116,1000,31514.00,451.352682,1.747095,27.078397,0,0.0000,0.000,0.000,0.8260,64,48,66,1.34,0,0,1000,true
real,0,space+time,eu,28,140,24,14218946.7863,50190.6792,793012.7640,42930.1292,534.6608,7792.1002,1000,31514.00,451.194605,1.592647,25.163824,0,0.0000,0.000,19.048,0.8800,61,48,65,28.92,0,0,1000,true
real,0,time@SE,eu,28,140,24,14220485.8171,51660.2271,817674.9149,42930.1095,534.6608,7791.7471,1000,31514.00,451.243442,1.639279,25.946402,0,0.0000,0.000,17.562,0.8800,62,48,65,2.53,0,0,1000,true
real,0,round-robin,eu,70,350,24,14349297.8864,180296.7253,2732364.7559,42930.1453,534.6609,7792.9435,1000,31514.00,455.330897,5.721163,86.703204,0,0.0000,0.000,0.000,0.2000,64,48,66,0.20,0,0,1000,true
real,0,space,eu,70,350,24,14189509.4771,20561.5186,273296.6564,42932.5365,537.0357,7114.7489,1000,31514.00,450.260503,0.652457,8.672230,0,0.0000,0.000,0.000,1.0000,64,48,48,2.19,0,0,1000,true
real,0,space+time,eu,70,350,24,14189860.2140,20529.1404,253212.3100,42934.1833,538.7381,6617.1229,1000,31514.00,450.271632,0.651429,8.034915,0,0.0000,0.000,10.496,1.0000,70,48,48,33.59,0,0,1000,true
real,0,time@SE,eu,70,350,24,14189860.2140,20529.1404,253212.3100,42934.1833,538.7381,6617.1229,1000,31514.00,450.271632,0.651429,8.034915,0,0.0000,0.000,10.496,1.0000,70,48,48,6.95,0,0,1000,true
real,0,round-robin,eu,11,55,48,14346468.3404,177447.4492,2642986.2749,42930.1465,534.6611,7791.4809,1000,31514.00,455.241110,5.630750,83.867052,1,0.0010,0.003,1.056,0.2190,55,48,62,0.39,0,0,1000,true
real,0,space,eu,11,55,48,14329782.4876,160727.3548,2434740.0567,42930.1428,534.6606,7791.2611,1000,31514.00,454.711636,5.100189,77.258998,1,0.0010,0.003,1.056,0.4540,55,48,62,0.94,0,0,1000,true
real,0,space+time,eu,11,55,48,14326877.3894,158725.0686,2295801.7271,42930.1551,534.6607,7789.8269,1000,31514.00,454.619451,5.036653,72.850217,1,0.0010,0.001,39.067,0.5030,55,48,59,34.83,0,0,1000,true
real,0,time@SE,eu,11,55,48,14321365.1801,152501.9439,2364918.6460,42930.1464,534.6606,7789.5197,1000,31514.00,454.444538,4.839181,75.043430,1,0.0010,0.003,23.257,0.5220,55,48,61,1.66,0,0,1000,true
real,0,round-robin,eu,17,85,48,14347616.5882,178618.0154,2714779.0153,42930.1446,534.6609,7792.7985,1000,31514.00,455.277546,5.667894,86.145174,0,0.0000,0.000,0.000,0.2030,64,48,66,0.17,0,0,1000,true
real,0,space,eu,17,85,48,14267373.9060,98528.2589,1589646.0984,42930.1313,534.6607,7792.4372,1000,31514.00,452.731291,3.126492,50.442537,0,0.0000,0.000,0.000,0.6220,64,48,66,1.26,0,0,1000,true
real,0,space+time,eu,17,85,48,14254830.4502,86582.5910,1353173.2382,42930.1965,534.6608,7789.7401,1000,31514.00,452.333263,2.747433,42.938797,0,0.0000,0.000,38.322,0.7200,55,48,58,54.22,0,0,1000,true
real,0,time@SE,eu,17,85,48,14261112.4492,92595.1007,1446111.3354,42930.1100,534.6607,7789.5325,1000,31514.00,452.532603,2.938221,45.887902,0,0.0000,0.000,30.300,0.7200,61,48,64,2.24,0,0,1000,true
real,0,round-robin,eu,28,140,48,14349297.8864,180296.7253,2732364.7559,42930.1453,534.6609,7792.9435,1000,31514.00,455.330897,5.721163,86.703204,0,0.0000,0.000,0.000,0.2000,64,48,66,0.16,0,0,1000,true
real,0,space,eu,28,140,48,14223928.4341,55057.9643,853348.5908,42930.1341,534.6607,7792.7116,1000,31514.00,451.352682,1.747095,27.078397,0,0.0000,0.000,0.000,0.8260,64,48,66,1.66,0,0,1000,true
real,0,space+time,eu,28,140,48,14220154.0530,51271.9592,776455.9761,42930.1887,534.6608,7790.7864,1000,31514.00,451.232914,1.626958,24.638446,0,0.0000,0.000,37.031,0.8820,57,48,63,56.83,0,0,1000,true
real,0,time@SE,eu,28,140,48,14221555.3555,52472.2716,785075.2635,42930.1130,534.6608,7790.8102,1000,31514.00,451.277380,1.665046,24.911952,0,0.0000,0.000,33.884,0.8820,61,48,64,4.58,0,0,1000,true
real,0,round-robin,eu,70,350,48,14349297.8864,180296.7253,2732364.7559,42930.1453,534.6609,7792.9435,1000,31514.00,455.330897,5.721163,86.703204,0,0.0000,0.000,0.000,0.2000,64,48,66,0.17,0,0,1000,true
real,0,space,eu,70,350,48,14189509.4771,20561.5186,273296.6564,42932.5365,537.0357,7114.7489,1000,31514.00,450.260503,0.652457,8.672230,0,0.0000,0.000,0.000,1.0000,64,48,48,1.44,0,0,1000,true
real,0,space+time,eu,70,350,48,20914203.6140,20533.1225,254458.0664,67001.0039,539.2823,6638.6676,1000,31514.00,663.648017,0.651556,8.074445,0,0.0000,0.000,19.621,1.0000,70,48,48,65.77,0,0,999,false
real,0,time@SE,eu,70,350,48,20914203.6140,20533.1225,254458.0664,67001.0039,539.2823,6638.6676,1000,31514.00,663.648017,0.651556,8.074445,0,0.0000,0.000,19.621,1.0000,70,48,48,13.16,0,0,999,false
