trace_mode,start_hour,policy,region_set,per_region_cap,total_capacity,deadline_margin_h,total_gco2,dynamic_gco2,attributed_gco2,total_kwh,dynamic_kwh,attributed_kwh,requests,vm_hours,gco2_per_vm_hour,dynamic_gco2_per_vm_hour,attributed_gco2_per_vm_hour,deadline_violations,violation_rate,mean_overrun_h,mean_deferral_h,max_region_share,peak_concurrency,hosts_per_region,peak_active_hosts,plan_ms,misplaced_vms,uncreated_vms,cloudlets_finished,placement_valid
real,0,space+time,us,20,140,6,11684160.2136,86972.9620,1390177.7425,42544.4699,502.3213,7810.7575,1000,31737.00,368.155787,2.740428,43.803061,0,0.0000,0.000,4.247,0.8090,76,34,78,14.86,0,0,1000,true
real,0,time@BPAT,us,20,140,6,11685549.1976,88053.8549,1405890.5657,42544.4697,502.3211,7810.1333,1000,31737.00,368.199552,2.774486,44.298156,0,0.0000,0.000,3.606,0.8090,78,34,80,3.04,0,0,1000,true
real,0,round-robin,us,50,350,6,11730856.4997,133486.7323,2054820.6072,42544.4700,502.3216,7811.5668,1000,31737.00,369.627139,4.206029,64.745269,0,0.0000,0.000,0.000,0.1430,78,34,79,0.58,0,0,1000,true
real,0,space,us,50,350,6,11649706.8612,52404.2149,754314.9777,42547.0448,504.8958,7015.1211,1000,31737.00,367.070198,1.651203,23.767684,0,0.0000,0.000,0.000,0.9340,78,34,62,4.21,0,0,1000,true
real,0,space+time,us,50,350,6,11649454.5748,50732.3428,714852.8619,42547.6927,505.5438,6836.3609,1000,31737.00,367.062248,1.598524,22.524273,0,0.0000,0.000,3.330,0.9550,73,34,57,15.74,0,0,1000,true
real,0,time@BPAT,us,50,350,6,11649578.6715,50826.3873,715739.2970,42547.6927,505.5439,6836.2914,1000,31737.00,367.066158,1.601487,22.552204,0,0.0000,0.000,3.184,0.9550,73,34,57,3.42,0,0,1000,true
real,0,round-robin,us,8,56,12,11733211.6618,136767.2720,2153805.2050,42544.5406,502.3217,7809.4902,1000,31737.00,369.701347,4.309395,67.864171,378,0.3780,9.985,15.041,0.1830,56,34,64,2.65,0,0,1000,true
real,0,space,us,8,56,12,11728706.5276,132138.7194,2016731.7709,42544.5360,502.3214,7808.9878,1000,31737.00,369.559395,4.163554,63.545129,378,0.3780,9.985,15.041,0.2840,56,34,64,4.57,0,0,1000,true
real,0,space+time,us,8,56,12,11725613.4999,129776.8453,2012749.9727,42544.5254,502.3215,7808.1695,1000,31737.00,369.461937,4.089134,63.419667,401,0.4010,12.072,22.297,0.4300,56,34,62,12.08,0,0,1000,true
real,0,time@BPAT,us,8,56,12,11724652.4860,128028.4160,2024922.7554,42544.5309,502.3213,7807.9453,1000,31737.00,369.431657,4.034043,63.803219,390,0.3900,10.847,18.742,0.4140,56,34,62,3.21,0,0,1000,true
real,0,round-robin,us,12,84,12,11735704.8708,138393.5708,2118884.5120,42544.4700,502.3216,7811.4817,1000,31737.00,369.779906,4.360638,66.763856,0,0.0000,0.000,0.000,0.1450,78,34,79,0.31,0,0,1000,true
real,0,space,us,12,84,12,11712119.8442,114828.9978,1826879.5556,42544.4694,502.3211,7810.9950,1000,31737.00,369.036766,3.618143,57.563083,0,0.0000,0.000,0.000,0.6120,78,34,79,2.36,0,0,1000,true
real,0,space+time,us,12,84,12,11706848.1210,109607.3082,1741628.9013,42544.4809,502.3213,7809.7792,1000,31737.00,368.870660,3.453613,54.876923,0,0.0000,0.000,9.184,0.6140,77,34,79,17.00,0,0,1000,true
real,0,time@BPAT,us,12,84,12,11709153.5611,111270.6217,1769000.5337,42544.4849,502.3212,7809.4330,1000,31737.00,368.943302,3.506022,55.739375,0,0.0000,0.000,6.276,0.6140,78,34,79,1.59,0,0,1000,true
real,0,round-robin,us,20,140,12,11730856.4997,133486.7323,2054820.6072,42544.4700,502.3216,7811.5668,1000,31737.00,369.627139,4.206029,64.745269,0,0.0000,0.000,0.000,0.1430,78,34,79,0.23,0,0,1000,true
real,0,space,us,20,140,12,11686947.2334,89856.6942,1430861.7771,42544.4700,502.3211,7811.1415,1000,31737.00,368.243603,2.831291,45.084973,0,0.0000,0.000,0.000,0.7810,78,34,79,2.07,0,0,1000,true
real,0,space+time,us,20,140,12,11681949.9057,84298.9148,1358102.5868,42544.4760,502.3214,7810.4207,1000,31737.00,368.086143,2.656171,42.792406,0,0.0000,0.000,8.822,0.7730,74,34,78,24.00,0,0,1000,true
real,0,time@BPAT,us,20,140,12,11684890.3511,86918.5681,1376128.4654,42544.4700,502.3213,7810.4452,1000,31737.00,368.178793,2.738714,43.360383,0,0.0000,0.000,7.411,0.7730,78,34,79,2.57,0,0,1000,true
real,0,round-robin,us,50,350,12,11730856.4997,133486.7323,2054820.6072,42544.4700,502.3216,7811.5668,1000,31737.00,369.627139,4.206029,64.745269,0,0.0000,0.000,0.000,0.1430,78,34,79,0.24,0,0,1000,true
real,0,space,us,50,350,12,11649706.8612,52404.2149,754314.9777,42547.0448,504.8958,7015.1211,1000,31737.00,367.070198,1.651203,23.767684,0,0.0000,0.000,0.000,0.9340,78,34,62,2.34,0,0,1000,true
real,0,space+time,us,50,350,12,11641202.3519,42802.8235,614953.9395,42549.0101,506.8612,6567.5309,1000,31737.00,366.802229,1.348673,19.376562,0,0.0000,0.000,6.635,0.9160,78,34,62,27.39,0,0,1000,true
real,0,time@BPAT,us,50,350,12,11641712.4439,42923.8115,617120.9423,42549.0101,506.8612,6567.4402,1000,31737.00,366.818302,1.352485,19.444842,0,0.0000,0.000,6.226,0.9160,77,34,62,3.16,0,0,1000,true
real,0,round-robin,us,8,56,24,11733211.6618,136767.2720,2153805.2050,42544.5406,502.3217,7809.4902,1000,31737.00,369.701347,4.309395,67.864171,307,0.3070,5.860,15.041,0.1830,56,34,64,2.26,0,0,1000,true
real,0,space,us,8,56,24,11728706.5276,132138.7194,2016731.7709,42544.5360,502.3214,7808.9878,1000,31737.00,369.559395,4.163554,63.545129,307,0.3070,5.860,15.041,0.2840,56,34,64,3.11,0,0,1000,true
real,0,space+time,us,8,56,24,11723537.8880,127571.6438,1994216.6789,42544.5464,502.3215,7808.6775,1000,31737.00,369.396537,4.019650,62.835702,338,0.3380,7.898,28.258,0.3560,56,34,62,20.04,0,0,1000,true
real,0,time@BPAT,us,8,56,24,11728789.8149,132051.4809,2028782.8718,42544.5236,502.3213,7808.0442,1000,31737.00,369.562020,4.160805,63.924847,317,0.3170,6.616,22.366,0.4280,56,34,62,3.60,0,0,1000,true
real,0,round-robin,us,12,84,24,11735704.8708,138393.5708,2118884.5120,42544.4700,502.3216,7811.4817,1000,31737.00,369.779906,4.360638,66.763856,0,0.0000,0.000,0.000,0.1450,78,34,79,0.25,0,0,1000,true
real,0,space,us,12,84,24,11712119.8442,114828.9978,1826879.5556,42544.4694,502.3211,7810.9950,1000,31737.00,369.036766,3.618143,57.563083,0,0.0000,0.000,0.000,0.6120,78,34,79,1.60,0,0,1000,true
real,0,space+time,us,12,84,24,11703881.5376,107302.5840,1692915.0569,42544.4831,502.3213,7809.7763,1000,31737.00,368.777186,3.380993,53.342000,0,0.0000,0.000,18.297,0.6010,82,34,85,35.32,0,0,1000,true
real,0,time@BPAT,us,12,84,24,11708650.3249,110663.0798,1742979.2541,42544.4712,502.3210,7809.6571,1000,31737.00,368.927445,3.486879,54.919471,0,0.0000,0.000,12.710,0.6010,78,34,80,2.11,0,0,1000,true
real,0,round-robin,us,20,140,24,11730856.4997,133486.7323,2054820.6072,42544.4700,502.3216,7811.5668,1000,31737.00,369.627139,4.206029,64.745269,0,0.0000,0.000,0.000,0.1430,78,34,79,0.19,0,0,1000,true
real,0,space,us,20,140,24,11686947.2334,89856.6942,1430861.7771,42544.4700,502.3211,7811.1415,1000,31737.00,368.243603,2.831291,45.084973,0,0.0000,0.000,0.000,0.7810,78,34,79,2.42,0,0,1000,true
real,0,space+time,us,20,140,24,11679639.3882,82047.8095,1325504.3684,42544.4709,502.3215,7810.5594,1000,31737.00,368.013341,2.585242,41.765270,0,0.0000,0.000,17.882,0.7940,75,34,77,56.03,0,0,1000,true
real,0,time@BPAT,us,20,140,24,11683607.4393,84954.9301,1350815.4624,42544.4706,502.3213,7810.5280,1000,31737.00,368.138370,2.676842,42.562796,0,0.0000,0.000,15.770,0.7940,78,34,79,2.93,0,0,1000,true
real,0,round-robin,us,50,350,24,11730856.4997,133486.7323,2054820.6072,42544.4700,502.3216,7811.5668,1000,31737.00,369.627139,4.206029,64.745269,0,0.0000,0.000,0.000,0.1430,78,34,79,0.25,0,0,1000,true
real,0,space,us,50,350,24,11649706.8612,52404.2149,754314.9777,42547.0448,504.8958,7015.1211,1000,31737.00,367.070198,1.651203,23.767684,0,0.0000,0.000,0.000,0.9340,78,34,62,2.40,0,0,1000,true
real,0,space+time,us,50,350,24,11639039.5866,41289.5906,527058.1373,42549.7937,507.5594,6334.0538,1000,31737.00,366.734083,1.300992,16.607056,0,0.0000,0.000,14.620,0.9200,78,34,63,54.23,0,0,1000,true
real,0,time@BPAT,us,50,350,24,11640543.8017,41801.1596,531838.9461,42549.7936,507.5594,6334.2473,1000,31737.00,366.781479,1.317111,16.757694,0,0.0000,0.000,13.834,0.9200,77,34,61,5.75,0,0,1000,true
real,0,round-robin,us,8,56,48,11733211.6618,136767.2720,2153805.2050,42544.5406,502.3217,7809.4902,1000,31737.00,369.701347,4.309395,67.864171,83,0.0830,0.304,15.041,0.1830,56,34,64,2.33,0,0,1000,true
real,0,space,us,8,56,48,11728706.5276,132138.7194,2016731.7709,42544.5360,502.3214,7808.9878,1000,31737.00,369.559395,4.163554,63.545129,83,0.0830,0.304,15.041,0.2840,56,34,64,2.88,0,0,1000,true
real,0,space+time,us,8,56,48,11725265.0721,129147.5726,1990080.7946,42544.5514,502.3215,7809.0828,1000,31737.00,369.450959,4.069306,62.705385,204,0.2040,1.783,41.314,0.4150,56,34,62,39.92,0,0,1000,true
real,0,time@BPAT,us,8,56,48,11720775.8869,124748.5588,2013034.4639,42544.5295,502.3212,7808.4644,1000,31737.00,369.309509,3.930698,63.428631,161,0.1610,0.975,31.058,0.4780,56,34,64,3.84,0,0,1000,true
real,0,round-robin,us,12,84,48,11735704.8708,138393.5708,2118884.5120,42544.4700,502.3216,7811.4817,1000,31737.00,369.779906,4.360638,66.763856,0,0.0000,0.000,0.000,0.1450,78,34,79,0.18,0,0,1000,true
real,0,space,us,12,84,48,11712119.8442,114828.9978,1826879.5556,42544.4694,502.3211,7810.9950,1000,31737.00,369.036766,3.618143,57.563083,0,0.0000,0.000,0.000,0.6120,78,34,79,1.61,0,0,1000,true
real,0,space+time,us,12,84,48,11704692.0641,108614.5806,1676373.3082,42544.4870,502.3215,7809.8581,1000,31737.00,368.802724,3.422333,52.820787,0,0.0000,0.000,37.154,0.6380,68,34,69,61.53,0,0,1000,true
real,0,time@BPAT,us,12,84,48,11708641.6555,111991.9825,1738065.1541,42544.4772,502.3211,7808.9933,1000,31737.00,368.927172,3.528751,54.764633,0,0.0000,0.000,26.952,0.6380,78,34,80,3.36,0,0,1000,true
real,0,round-robin,us,20,140,48,11730856.4997,133486.7323,2054820.6072,42544.4700,502.3216,7811.5668,1000,31737.00,369.627139,4.206029,64.745269,0,0.0000,0.000,0.000,0.1430,78,34,79,0.19,0,0,1000,true
real,0,space,us,20,140,48,11686947.2334,89856.6942,1430861.7771,42544.4700,502.3211,7811.1415,1000,31737.00,368.243603,2.831291,45.084973,0,0.0000,0.000,0.000,0.7810,78,34,79,1.99,0,0,1000,true
real,0,space+time,us,20,140,48,11681031.5559,83259.2205,1294787.2337,42544.4759,502.3214,7810.5112,1000,31737.00,368.057206,2.623412,40.797405,0,0.0000,0.000,35.988,0.8150,74,34,76,88.61,0,0,1000,true
real,0,time@BPAT,us,20,140,48,11685085.1563,86957.7100,1333007.0931,42544.4757,502.3212,7809.6984,1000,31737.00,368.184931,2.739947,42.001673,0,0.0000,0.000,31.895,0.8150,78,34,80,4.06,0,0,1000,true
real,0,round-robin,us,50,350,48,11730856.4997,133486.7323,2054820.6072,42544.4700,502.3216,7811.5668,1000,31737.00,369.627139,4.206029,64.745269,0,0.0000,0.000,0.000,0.1430,78,34,79,0.21,0,0,1000,true
real,0,space,us,50,350,48,11649706.8612,52404.2149,754314.9777,42547.0448,504.8958,7015.1211,1000,31737.00,367.070198,1.651203,23.767684,0,0.0000,0.000,0.000,0.9340,78,34,62,2.31,0,0,1000,true
real,0,space+time,us,50,350,48,11640493.3638,41876.4719,532938.5105,42549.8017,507.5111,6309.3647,1000,31737.00,366.779890,1.319484,16.792341,0,0.0000,0.000,31.021,0.9410,71,34,55,105.99,0,0,1000,true
real,0,time@BPAT,us,50,350,48,11641230.9865,42567.7694,538407.9150,42549.8018,507.5112,6309.3724,1000,31737.00,366.803132,1.341266,16.964676,0,0.0000,0.000,29.602,0.9410,78,34,62,10.06,0,0,1000,true
