trace_mode,start_hour,policy,region_set,per_region_cap,total_capacity,deadline_margin_h,total_gco2,dynamic_gco2,attributed_gco2,total_kwh,dynamic_kwh,attributed_kwh,requests,vm_hours,gco2_per_vm_hour,dynamic_gco2_per_vm_hour,attributed_gco2_per_vm_hour,deadline_violations,violation_rate,mean_overrun_h,mean_deferral_h,max_region_share,peak_concurrency,hosts_per_region,peak_active_hosts,plan_ms,misplaced_vms,uncreated_vms,cloudlets_finished,placement_valid
real,4320,round-robin,us,50,350,6,13254626.5567,132822.3176,2050378.2404,42486.8012,444.6530,6924.2168,1000,28129.00,471.208595,4.721900,72.891971,0,0.0000,0.000,0.000,0.1430,70,34,72,1.81,0,0,1000,true
real,4320,space,us,50,350,6,13154986.2146,33013.3212,568311.0728,42488.5454,446.3970,6392.9057,1000,28129.00,467.666331,1.173640,20.203743,0,0.0000,0.000,0.000,0.9750,70,34,54,13.80,0,0,1000,true
real,4320,space+time,us,50,350,6,13154263.8036,32489.6633,559134.0639,42488.8064,446.6580,6337.2705,1000,28129.00,467.640649,1.155024,19.877495,0,0.0000,0.000,3.039,0.9820,67,34,51,31.64,0,0,1000,true
real,4320,time@BPAT,us,50,350,6,13154293.8422,32519.9121,559844.9093,42488.8064,446.6579,6337.1361,1000,28129.00,467.641716,1.156099,19.902766,0,0.0000,0.000,2.986,0.9820,67,34,51,3.91,0,0,1000,true
real,4320,time@CISO,us,50,350,6,13213792.4992,93711.6238,1257383.2778,42489.6560,447.4809,6109.7015,1000,28129.00,469.756923,3.331495,44.700604,0,0.0000,0.000,2.719,0.9550,68,34,52,5.65,0,0,1000,true
real,4320,time@ERCO,us,50,350,6,13268102.0129,148224.1353,1941035.4903,42489.1230,446.9746,6318.1446,1000,28129.00,471.687654,5.269442,69.004781,0,0.0000,0.000,3.303,0.9850,65,34,49,4.72,0,0,1000,true
real,4320,time@ISNE,us,50,350,6,13250317.1026,130527.6104,1692106.6470,42489.6016,447.4532,6274.6209,1000,28129.00,471.055391,4.640322,60.155236,0,0.0000,0.000,3.481,0.9810,68,34,52,4.90,0,0,1000,true
real,4320,time@NYISO,us,50,350,6,13233496.7982,112922.1536,1483232.2409,42489.2456,447.0972,6316.0190,1000,28129.00,470.457421,4.014439,52.729647,0,0.0000,0.000,3.274,0.9810,68,34,53,5.63,0,0,1000,true
real,4320,time@PJM,us,50,350,6,13276822.2680,156431.0161,2024559.7073,42489.5690,447.4202,6285.3758,1000,28129.00,471.997663,5.561201,71.974109,0,0.0000,0.000,3.200,0.9820,67,34,52,2.60,0,0,1000,true
real,4320,time@FPL,us,50,350,6,13276036.7922,156468.7647,2045572.7295,42489.3018,447.1532,6328.8778,1000,28129.00,471.969739,5.562543,72.721132,0,0.0000,0.000,3.179,0.9810,69,34,53,3.20,0,0,1000,true
real,4320,round-robin,us,12,84,48,13254626.5567,132822.3176,2050378.2404,42486.8012,444.6530,6924.2168,1000,28129.00,471.208595,4.721900,72.891971,0,0.0000,0.000,0.000,0.1430,70,34,72,0.36,0,0,1000,true
real,4320,space,us,12,84,48,13223792.7412,101958.8599,1666733.3982,42486.8011,444.6526,6924.1983,1000,28129.00,470.112437,3.624688,59.253205,0,0.0000,0.000,0.000,0.5270,70,34,72,2.79,0,0,1000,true
real,4320,space+time,us,12,84,48,13218139.5782,97450.8895,1584623.1396,42486.8599,444.6528,6921.6219,1000,28129.00,469.911464,3.464428,56.334144,0,0.0000,0.000,37.979,0.5650,62,34,65,262.62,0,0,1000,true
real,4320,time@BPAT,us,12,84,48,13219133.0526,97554.4796,1603966.8346,42486.8059,444.6527,6921.8792,1000,28129.00,469.946783,3.468110,57.021822,0,0.0000,0.000,24.896,0.5650,69,34,71,2.91,0,0,1000,true
real,4320,time@CISO,us,12,84,48,13219064.7772,97272.0719,1654926.7995,42486.8042,444.6525,6922.1573,1000,28129.00,469.944356,3.458071,58.833474,0,0.0000,0.000,25.935,0.6080,65,34,67,4.07,0,0,1000,true
real,4320,time@ERCO,us,12,84,48,13230397.6025,108763.0876,1756902.8947,42486.8059,444.6526,6921.9894,1000,28129.00,470.347243,3.866582,62.458775,0,0.0000,0.000,25.520,0.6020,63,34,66,3.67,0,0,1000,true
real,4320,time@ISNE,us,12,84,48,13228618.0511,107496.6362,1767049.9838,42486.8010,444.6526,6921.2882,1000,28129.00,470.283979,3.821559,62.819510,0,0.0000,0.000,26.787,0.6240,69,34,71,4.78,0,0,1000,true
real,4320,time@NYISO,us,12,84,48,13222915.0279,101323.1854,1707297.5185,42486.8009,444.6526,6921.5931,1000,28129.00,470.081234,3.602090,60.695280,0,0.0000,0.000,25.304,0.5920,66,34,67,9.80,0,0,1000,true
real,4320,time@PJM,us,12,84,48,13232940.5007,111403.1907,1791742.4722,42486.8012,444.6527,6922.3304,1000,28129.00,470.437644,3.960439,63.697340,0,0.0000,0.000,23.914,0.5640,64,34,66,3.72,0,0,1000,true
real,4320,time@FPL,us,12,84,48,13234695.2379,112925.5654,1812674.1441,42486.8014,444.6526,6921.7368,1000,28129.00,470.500026,4.014560,64.441471,0,0.0000,0.000,24.314,0.5780,68,34,70,5.53,0,0,1000,true
real,4320,round-robin,us,50,350,48,13254626.5567,132822.3176,2050378.2404,42486.8012,444.6530,6924.2168,1000,28129.00,471.208595,4.721900,72.891971,0,0.0000,0.000,0.000,0.1430,70,34,72,0.34,0,0,1000,true
real,4320,space,us,50,350,48,13154986.2146,33013.3212,568311.0728,42488.5454,446.3970,6392.9057,1000,28129.00,467.666331,1.173640,20.203743,0,0.0000,0.000,0.000,0.9750,70,34,54,2.70,0,0,1000,true
real,4320,space+time,us,50,350,48,13154140.1104,31359.8756,489123.3988,42490.6607,448.5008,5891.0294,1000,28129.00,467.636251,1.114859,17.388581,0,0.0000,0.000,27.077,0.9850,61,34,45,142.36,0,0,1000,true
real,4320,time@BPAT,us,50,350,48,13154273.0030,31400.1111,490032.3827,42490.6526,448.5008,5891.0208,1000,28129.00,467.640976,1.116290,17.420896,0,0.0000,0.000,26.949,0.9850,61,34,45,15.27,0,0,1000,true
real,4320,time@CISO,us,50,350,48,13221336.1220,102667.0226,1284669.4243,42491.6641,449.4843,5588.3923,1000,28129.00,470.025103,3.649864,45.670640,0,0.0000,0.000,32.525,0.9730,64,34,48,32.18,0,0,1000,true
real,4320,time@ERCO,us,50,350,48,13289028.6429,169795.2123,2048569.1491,42492.1966,450.0450,5387.8137,1000,28129.00,472.431606,6.036305,72.827656,0,0.0000,0.000,29.838,0.9730,61,34,45,9.44,0,0,1000,true
real,4320,time@ISNE,us,50,350,48,16499354.6346,134794.3024,1693582.5334,51967.9526,448.4878,5905.4730,1000,28129.00,586.560298,4.792005,60.207705,0,0.0000,0.000,28.375,0.9710,69,34,54,17.76,0,0,999,false
real,4320,time@NYISO,us,50,350,48,13235206.2973,115559.4980,1430287.1743,42491.1229,448.9718,5844.5314,1000,28129.00,470.518195,4.108198,50.847423,0,0.0000,0.000,28.697,0.9680,67,34,52,14.12,0,0,1000,true
real,4320,time@PJM,us,50,350,48,16461361.1548,172290.3867,2166827.7217,51744.6303,448.6871,5655.0620,1000,28129.00,585.209611,6.125009,77.031808,0,0.0000,0.000,31.186,0.9740,62,34,47,10.22,0,0,999,false
real,4320,time@FPL,us,50,350,48,13288320.9073,169245.7359,2085563.5584,42491.6226,449.3871,5702.8253,1000,28129.00,472.406446,6.016770,74.142826,0,0.0000,0.000,31.777,0.9810,62,34,46,12.68,0,0,1000,true
