trace_mode,start_hour,policy,region_set,per_region_cap,total_capacity,deadline_margin_h,total_gco2,dynamic_gco2,attributed_gco2,total_kwh,dynamic_kwh,attributed_kwh,requests,vm_hours,gco2_per_vm_hour,dynamic_gco2_per_vm_hour,attributed_gco2_per_vm_hour,deadline_violations,violation_rate,mean_overrun_h,mean_deferral_h,max_region_share,peak_concurrency,hosts_per_region,peak_active_hosts,plan_ms,misplaced_vms,uncreated_vms,cloudlets_finished,placement_valid
real,0,round-robin,us,12,84,6,11721565.2842,125417.9408,2114155.5328,42476.1912,434.0146,7691.0421,90,31549.00,371.535240,3.975338,67.011808,0,0.0000,0.000,0.000,0.1444,71,34,71,31.72,0,0,90,true
real,0,space,us,12,84,6,11698609.4679,102511.9709,1959587.9580,42476.1882,434.0143,7690.9750,90,31549.00,370.807616,3.249294,62.112522,0,0.0000,0.000,0.000,0.2889,71,34,71,8.35,0,0,90,true
real,0,space+time,us,12,84,6,11698529.0260,102335.3256,1956103.2563,42476.1884,434.0145,7691.6353,90,31549.00,370.805066,3.243695,62.002068,0,0.0000,0.000,3.367,0.2889,71,34,72,18.62,0,0,90,true
real,0,time@BPAT,us,12,84,6,11698799.4480,102504.0025,1959539.5494,42476.1882,434.0143,7691.1905,90,31549.00,370.813637,3.249041,62.110988,0,0.0000,0.000,1.222,0.2889,71,34,72,3.41,0,0,90,true
real,0,time@CISO,us,12,84,6,11712580.6634,116285.2666,2047992.9035,42476.1882,434.0143,7691.2018,90,31549.00,371.250457,3.685862,64.914669,0,0.0000,0.000,1.200,0.2889,71,34,73,1.50,0,0,90,true
real,0,time@ERCO,us,12,84,6,11714677.5430,118382.0832,2056072.7891,42476.1882,434.0143,7691.1899,90,31549.00,371.316921,3.752324,65.170775,0,0.0000,0.000,1.078,0.2889,71,34,73,1.73,0,0,90,true
real,0,time@ISNE,us,12,84,6,11712155.6017,115860.2222,2050623.1317,42476.1882,434.0143,7691.2017,90,31549.00,371.236984,3.672390,64.998039,0,0.0000,0.000,0.833,0.2889,71,34,71,1.50,0,0,90,true
real,0,time@NYISO,us,12,84,6,11706579.9586,110284.5058,2021561.9518,42476.1882,434.0143,7691.0482,90,31549.00,371.060254,3.495658,64.076895,0,0.0000,0.000,0.400,0.2889,71,34,72,1.28,0,0,90,true
real,0,time@PJM,us,12,84,6,11713136.3819,116840.9935,2040636.9284,42476.1882,434.0143,7691.0328,90,31549.00,371.268071,3.703477,64.681509,0,0.0000,0.000,0.478,0.2889,71,34,71,1.40,0,0,90,true
real,0,time@FPL,us,12,84,6,11714446.1657,118150.7161,2060933.2032,42476.1882,434.0143,7691.0329,90,31549.00,371.309587,3.744991,65.324834,0,0.0000,0.000,0.622,0.2889,71,34,72,1.14,0,0,90,true
real,0,round-robin,us,50,350,6,11721565.2842,125417.9408,2114155.5328,42476.1912,434.0146,7691.0421,90,31549.00,371.535240,3.975338,67.011808,0,0.0000,0.000,0.000,0.1444,71,34,71,0.19,0,0,90,true
real,0,space,us,50,350,6,11641942.3131,46024.4284,741976.7659,42478.3135,436.1361,6627.5922,90,31549.00,369.011452,1.458824,23.518234,0,0.0000,0.000,0.000,0.7667,71,34,55,1.97,0,0,90,true
real,0,space+time,us,50,350,6,11642163.0203,45955.1221,740445.6849,42478.0309,435.8463,6611.6175,90,31549.00,369.018448,1.456627,23.469704,0,0.0000,0.000,4.267,0.7667,71,34,55,11.88,0,0,90,true
real,0,time@BPAT,us,50,350,6,11642174.0942,45966.1824,740633.9219,42478.0309,435.8463,6611.6175,90,31549.00,369.018799,1.456977,23.475670,0,0.0000,0.000,3.844,0.7667,71,34,55,2.11,0,0,90,true
real,0,time@CISO,us,50,350,6,11698405.6151,102200.5898,1436477.4089,42479.1695,436.9938,6530.6363,90,31549.00,370.801154,3.239424,45.531630,0,0.0000,0.000,3.589,0.7667,71,34,55,1.54,0,0,90,true
real,0,time@ERCO,us,50,350,6,11714059.4788,117865.3008,1648715.6634,42480.0239,437.8488,6541.1848,90,31549.00,371.297330,3.735944,52.258888,0,0.0000,0.000,3.089,0.7667,71,34,55,1.75,0,0,90,true
real,0,time@ISNE,us,50,350,6,11696926.5576,100731.5725,1408075.3251,42479.8875,437.7096,6503.7485,90,31549.00,370.754273,3.192861,44.631377,0,0.0000,0.000,1.967,0.7667,71,34,55,1.75,0,0,90,true
real,0,time@NYISO,us,50,350,6,11668814.9124,72620.2426,1046197.1730,42478.9136,436.7363,6599.3291,90,31549.00,369.863226,2.301824,33.161025,0,0.0000,0.000,1.556,0.7667,71,34,55,1.81,0,0,90,true
real,0,time@PJM,us,50,350,6,11710108.0043,113902.8209,1612209.3714,42479.7335,437.5561,6580.2505,90,31549.00,371.172082,3.610346,51.101758,0,0.0000,0.000,1.822,0.7667,71,34,55,2.32,0,0,90,true
real,0,time@FPL,us,50,350,6,11716238.7687,120033.1956,1715139.5777,42479.0753,436.8980,6596.0504,90,31549.00,371.366407,3.804659,54.364309,0,0.0000,0.000,1.644,0.7667,71,34,55,1.65,0,0,90,true
real,0,round-robin,us,12,84,48,11721565.2842,125417.9408,2114155.5328,42476.1912,434.0146,7691.0421,90,31549.00,371.535240,3.975338,67.011808,0,0.0000,0.000,0.000,0.1444,71,34,71,0.21,0,0,90,true
real,0,space,us,12,84,48,11698609.4679,102511.9709,1959587.9580,42476.1882,434.0143,7690.9750,90,31549.00,370.807616,3.249294,62.112522,0,0.0000,0.000,0.000,0.2889,71,34,71,1.17,0,0,90,true
real,0,space+time,us,12,84,48,11696495.0789,100290.5925,1922701.2935,42476.1882,434.0146,7691.6934,90,31549.00,370.740596,3.178883,60.943336,0,0.0000,0.000,21.089,0.3111,70,34,71,49.95,0,0,90,true
