trace_mode,start_hour,policy,region_set,per_region_cap,total_capacity,deadline_margin_h,total_gco2,dynamic_gco2,attributed_gco2,total_kwh,dynamic_kwh,attributed_kwh,requests,vm_hours,gco2_per_vm_hour,dynamic_gco2_per_vm_hour,attributed_gco2_per_vm_hour,deadline_violations,violation_rate,mean_overrun_h,mean_deferral_h,max_region_share,peak_concurrency,hosts_per_region,peak_active_hosts,plan_ms,misplaced_vms,uncreated_vms,cloudlets_finished,placement_valid
real,0,space+time,us,20,140,6,11669527.6279,72703.6473,1293789.8180,42500.4765,458.3183,7470.4986,1000,30446.00,383.286068,2.387954,42.494575,0,0.0000,0.000,4.216,0.7610,69,34,72,12.14,0,0,1000,true
real,0,time@BPAT,us,20,140,6,11670682.0831,73173.1223,1300121.7945,42500.4761,458.3182,7469.4754,1000,30446.00,383.323986,2.403374,42.702549,0,0.0000,0.000,3.370,0.7610,70,34,73,2.28,0,0,1000,true
real,0,round-robin,us,50,350,6,11726041.3388,128520.7217,2052479.5579,42500.4773,458.3185,7470.0890,1000,30446.00,385.142263,4.221268,67.413767,0,0.0000,0.000,0.000,0.1430,74,34,76,0.51,0,0,1000,true
real,0,space,us,50,350,6,11640189.2773,42879.1245,694125.9245,42503.1581,460.9910,6730.7804,1000,30446.00,382.322449,1.408366,22.798592,0,0.0000,0.000,0.000,0.9650,74,34,58,2.44,0,0,1000,true
real,0,space+time,us,50,350,6,11641587.3459,42601.8699,685790.2502,42502.8447,460.6812,6702.9534,1000,30446.00,382.368368,1.399260,22.524806,0,0.0000,0.000,3.188,0.9780,70,34,55,14.80,0,0,1000,true
real,0,time@BPAT,us,50,350,6,11641665.0689,42617.1216,686051.4610,42502.8447,460.6812,6702.8191,1000,30446.00,382.370921,1.399761,22.533386,0,0.0000,0.000,3.124,0.9780,70,34,55,2.44,0,0,1000,true
real,0,round-robin,us,8,56,12,11721592.8973,124504.1931,2024360.8939,42500.4774,458.3186,7468.8575,1000,30446.00,384.996154,4.089345,66.490209,256,0.2560,6.655,9.916,0.1540,56,34,62,2.03,0,0,1000,true
real,0,space,us,8,56,12,11714972.7519,117529.2806,1898791.1915,42500.4765,458.3182,7468.2898,1000,30446.00,384.778715,3.860254,62.365867,256,0.2560,6.655,9.916,0.3420,56,34,62,2.62,0,0,1000,true
real,0,space+time,us,8,56,12,11705438.6813,110068.2782,1888554.9840,42500.4739,458.3183,7468.4593,1000,30446.00,384.465568,3.615197,62.029659,269,0.2690,8.604,18.711,0.3700,56,34,62,12.48,0,0,1000,true
real,0,time@BPAT,us,8,56,12,11708254.4609,111817.1027,1906639.3553,42500.4685,458.3182,7467.7088,1000,30446.00,384.558052,3.672637,62.623640,262,0.2620,7.458,13.556,0.3630,56,34,61,2.67,0,0,1000,true
real,0,round-robin,us,12,84,12,11726945.5949,129589.1610,2117541.8241,42500.4773,458.3185,7470.1426,1000,30446.00,385.171963,4.256361,69.550740,0,0.0000,0.000,0.000,0.1440,74,34,76,0.31,0,0,1000,true
real,0,space,us,12,84,12,11692564.8994,95298.7610,1692247.5542,42500.4825,458.3181,7469.4232,1000,30446.00,384.042728,3.130091,55.581934,0,0.0000,0.000,0.000,0.5150,74,34,76,1.52,0,0,1000,true
real,0,space+time,us,12,84,12,11692402.6012,97006.1536,1631273.7879,42500.4827,458.3183,7469.3531,1000,30446.00,384.037397,3.186171,53.579248,0,0.0000,0.000,9.094,0.5460,78,34,80,18.29,0,0,1000,true
real,0,time@BPAT,us,12,84,12,11695574.1918,98235.6984,1651617.3020,42500.4673,458.3181,7468.8103,1000,30446.00,384.141568,3.226555,54.247432,0,0.0000,0.000,5.748,0.5460,74,34,75,1.65,0,0,1000,true
real,0,round-robin,us,20,140,12,11726041.3388,128520.7217,2052479.5579,42500.4773,458.3185,7470.0890,1000,30446.00,385.142263,4.221268,67.413767,0,0.0000,0.000,0.000,0.1430,74,34,76,0.23,0,0,1000,true
real,0,space,us,20,140,12,11670720.9779,73382.3939,1315321.0884,42500.4830,458.3183,7469.5485,1000,30446.00,383.325264,2.410247,43.201770,0,0.0000,0.000,0.000,0.7040,74,34,76,1.88,0,0,1000,true
real,0,space+time,us,20,140,12,11671219.4471,73928.9659,1259235.1060,42500.4729,458.3182,7469.7184,1000,30446.00,383.341636,2.428200,41.359624,0,0.0000,0.000,8.798,0.7470,73,34,76,22.47,0,0,1000,true
real,0,time@BPAT,us,20,140,12,11673052.8891,74864.7078,1271308.8331,42500.4726,458.3182,7469.2520,1000,30446.00,383.401855,2.458934,41.756186,0,0.0000,0.000,7.260,0.7470,74,34,75,4.02,0,0,1000,true
real,0,round-robin,us,50,350,12,11726041.3388,128520.7217,2052479.5579,42500.4773,458.3185,7470.0890,1000,30446.00,385.142263,4.221268,67.413767,0,0.0000,0.000,0.000,0.1430,74,34,76,0.19,0,0,1000,true
real,0,space,us,50,350,12,11640189.2773,42879.1245,694125.9245,42503.1581,460.9910,6730.7804,1000,30446.00,382.322449,1.408366,22.798592,0,0.0000,0.000,0.000,0.9650,74,34,58,2.13,0,0,1000,true
real,0,space+time,us,50,350,12,11640092.8852,41023.3056,572451.8609,42504.1361,461.9730,6334.1426,1000,30446.00,382.319283,1.347412,18.802203,0,0.0000,0.000,6.596,0.9420,77,34,61,39.21,0,0,1000,true
real,0,time@BPAT,us,50,350,12,11640292.8575,41113.3518,574215.1367,42504.1361,461.9730,6334.0586,1000,30446.00,382.325851,1.350370,18.860117,0,0.0000,0.000,6.267,0.9420,74,34,58,3.34,0,0,1000,true
real,0,round-robin,us,8,56,24,11721592.8973,124504.1931,2024360.8939,42500.4774,458.3186,7468.8575,1000,30446.00,384.996154,4.089345,66.490209,236,0.2360,3.675,9.916,0.1540,56,34,62,1.97,0,0,1000,true
real,0,space,us,8,56,24,11714972.7519,117529.2806,1898791.1915,42500.4765,458.3182,7468.2898,1000,30446.00,384.778715,3.860254,62.365867,236,0.2360,3.675,9.916,0.3420,56,34,62,2.88,0,0,1000,true
real,0,space+time,us,8,56,24,11707545.5275,111988.5097,1890552.4686,42500.4709,458.3184,7468.1186,1000,30446.00,384.534767,3.678267,62.095266,247,0.2470,5.537,25.368,0.4160,56,34,62,24.02,0,0,1000,true
real,0,time@BPAT,us,8,56,24,11709440.5027,112700.3620,1909961.1212,42500.4683,458.3182,7467.7032,1000,30446.00,384.597008,3.701648,62.732744,243,0.2430,4.549,16.660,0.3740,56,34,62,2.76,0,0,1000,true
real,0,round-robin,us,12,84,24,11726945.5949,129589.1610,2117541.8241,42500.4773,458.3185,7470.1426,1000,30446.00,385.171963,4.256361,69.550740,0,0.0000,0.000,0.000,0.1440,74,34,76,0.24,0,0,1000,true
real,0,space,us,12,84,24,11692564.8994,95298.7610,1692247.5542,42500.4825,458.3181,7469.4232,1000,30446.00,384.042728,3.130091,55.581934,0,0.0000,0.000,0.000,0.5150,74,34,76,1.73,0,0,1000,true
real,0,space+time,us,12,84,24,11691552.1714,96090.3909,1594895.4746,42500.4816,458.3184,7468.8815,1000,30446.00,384.009465,3.156092,52.384401,0,0.0000,0.000,18.590,0.5410,81,34,82,34.13,0,0,1000,true
real,0,time@BPAT,us,12,84,24,11695681.0233,98915.7521,1634960.8510,42500.4687,458.3181,7468.2946,1000,30446.00,384.145077,3.248892,53.700350,0,0.0000,0.000,11.401,0.5410,72,34,73,9.75,0,0,1000,true
real,0,round-robin,us,20,140,24,11726041.3388,128520.7217,2052479.5579,42500.4773,458.3185,7470.0890,1000,30446.00,385.142263,4.221268,67.413767,0,0.0000,0.000,0.000,0.1430,74,34,76,0.19,0,0,1000,true
real,0,space,us,20,140,24,11670720.9779,73382.3939,1315321.0884,42500.4830,458.3183,7469.5485,1000,30446.00,383.325264,2.410247,43.201770,0,0.0000,0.000,0.000,0.7040,74,34,76,1.86,0,0,1000,true
real,0,space+time,us,20,140,24,11669330.5570,72218.0741,1227848.4894,42500.4722,458.3183,7469.2313,1000,30446.00,383.279595,2.372005,40.328729,0,0.0000,0.000,17.966,0.7510,68,34,69,59.35,0,0,1000,true
real,0,time@BPAT,us,20,140,24,11672099.7318,74013.3086,1252400.3232,42500.4690,458.3182,7468.5728,1000,30446.00,383.370549,2.430970,41.135135,0,0.0000,0.000,15.156,0.7510,71,34,72,2.51,0,0,1000,true
real,0,round-robin,us,50,350,24,11726041.3388,128520.7217,2052479.5579,42500.4773,458.3185,7470.0890,1000,30446.00,385.142263,4.221268,67.413767,0,0.0000,0.000,0.000,0.1430,74,34,76,0.24,0,0,1000,true
real,0,space,us,50,350,24,11640189.2773,42879.1245,694125.9245,42503.1581,460.9910,6730.7804,1000,30446.00,382.322449,1.408366,22.798592,0,0.0000,0.000,0.000,0.9650,74,34,58,2.40,0,0,1000,true
real,0,space+time,us,50,350,24,11637147.3423,38572.6250,512311.2539,42504.3975,462.2333,6192.9847,1000,30446.00,382.222536,1.266919,16.826882,0,0.0000,0.000,14.006,0.9340,71,34,55,57.67,0,0,1000,true
real,0,time@BPAT,us,50,350,24,11637723.9313,38776.2075,515458.6736,42504.3975,462.2333,6192.7318,1000,30446.00,382.241474,1.273606,16.930259,0,0.0000,0.000,13.374,0.9340,71,34,54,5.78,0,0,1000,true
real,0,round-robin,us,8,56,48,11721592.8973,124504.1931,2024360.8939,42500.4774,458.3186,7468.8575,1000,30446.00,384.996154,4.089345,66.490209,43,0.0430,0.213,9.916,0.1540,56,34,62,1.64,0,0,1000,true
real,0,space,us,8,56,48,11714972.7519,117529.2806,1898791.1915,42500.4765,458.3182,7468.2898,1000,30446.00,384.778715,3.860254,62.365867,43,0.0430,0.213,9.916,0.3420,56,34,62,2.34,0,0,1000,true
real,0,space+time,us,8,56,48,11702953.2631,107772.3642,1874602.6780,42500.4778,458.3184,7468.3678,1000,30446.00,384.383934,3.539787,61.571395,40,0.0400,0.421,38.295,0.3760,56,34,60,41.62,0,0,1000,true
real,0,time@BPAT,us,8,56,48,11706590.1980,110124.5988,1907256.8701,42500.4733,458.3182,7467.9195,1000,30446.00,384.503390,3.617047,62.643923,60,0.0600,0.675,24.665,0.4290,56,34,62,2.93,0,0,1000,true
real,0,round-robin,us,12,84,48,11726945.5949,129589.1610,2117541.8241,42500.4773,458.3185,7470.1426,1000,30446.00,385.171963,4.256361,69.550740,0,0.0000,0.000,0.000,0.1440,74,34,76,0.28,0,0,1000,true
real,0,space,us,12,84,48,11692564.8994,95298.7610,1692247.5542,42500.4825,458.3181,7469.4232,1000,30446.00,384.042728,3.130091,55.581934,0,0.0000,0.000,0.000,0.5150,74,34,76,1.62,0,0,1000,true
real,0,space+time,us,12,84,48,11684906.4799,89420.5681,1561068.1950,42500.4800,458.3185,7468.9320,1000,30446.00,383.791187,2.937022,51.273343,0,0.0000,0.000,36.948,0.5460,70,34,73,63.10,0,0,1000,true
real,0,time@BPAT,us,12,84,48,11689603.6987,92664.4689,1611507.4360,42500.4739,458.3181,7468.3253,1000,30446.00,383.945467,3.043568,52.930022,0,0.0000,0.000,23.184,0.5460,72,34,74,2.83,0,0,1000,true
real,0,round-robin,us,20,140,48,11726041.3388,128520.7217,2052479.5579,42500.4773,458.3185,7470.0890,1000,30446.00,385.142263,4.221268,67.413767,0,0.0000,0.000,0.000,0.1430,74,34,76,0.19,0,0,1000,true
real,0,space,us,20,140,48,11670720.9779,73382.3939,1315321.0884,42500.4830,458.3183,7469.5485,1000,30446.00,383.325264,2.410247,43.201770,0,0.0000,0.000,0.000,0.7040,74,34,76,2.00,0,0,1000,true
real,0,space+time,us,20,140,48,11664558.4046,67105.4245,1198929.2780,42500.4736,458.3183,7469.0783,1000,30446.00,383.122854,2.204080,39.378877,0,0.0000,0.000,36.328,0.7910,63,34,63,86.16,0,0,1000,true
real,0,time@BPAT,us,20,140,48,11666757.7759,69287.7549,1235407.6322,42500.4693,458.3183,7468.4495,1000,30446.00,383.195092,2.275759,40.577010,0,0.0000,0.000,32.130,0.7910,66,34,68,3.53,0,0,1000,true
real,0,round-robin,us,50,350,48,11726041.3388,128520.7217,2052479.5579,42500.4773,458.3185,7470.0890,1000,30446.00,385.142263,4.221268,67.413767,0,0.0000,0.000,0.000,0.1430,74,34,76,0.27,0,0,1000,true
real,0,space,us,50,350,48,11640189.2773,42879.1245,694125.9245,42503.1581,460.9910,6730.7804,1000,30446.00,382.322449,1.408366,22.798592,0,0.0000,0.000,0.000,0.9650,74,34,58,2.25,0,0,1000,true
real,0,space+time,us,50,350,48,11633045.0879,34836.1706,467944.6339,42505.3360,463.1773,6006.5195,1000,30446.00,382.087798,1.144195,15.369659,0,0.0000,0.000,30.987,0.9640,64,34,48,106.13,0,0,1000,true
real,0,time@BPAT,us,50,350,48,11633254.1367,35019.0821,470908.8759,42505.3360,463.1773,6006.5650,1000,30446.00,382.094664,1.150203,15.467020,0,0.0000,0.000,30.117,0.9640,64,34,49,10.40,0,0,1000,true
